ID,Start Node,Stop Node,Label,Diameter (mm),Notes,Length (Scaled) (m),Slope (Calculated) (m/km),Section Type,Manning's n,Flow (m³/h),Velocity (m/s),Capacity (Full Flow) (m³/h),Flow / Capacity (Design) (%),Depth/Rise (%),Is Active?,Population (System Sanitary) (Capita)
7095,MH4015,MH3781,נתוני_קווי_ביוב_אופקים-3921,10,,4.39,293.687,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7098,MH404,MH403,נתוני_קווי_ביוב_אופקים-4334,0,,4.39,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7105,MH2157,MH2127,נתוני_קווי_ביוב_אופקים-2989,110,,4.0,77.427,Circle,0.013,(N/A),(N/A),67,(N/A),(N/A),True,(N/A)
7109,MH2167,MH2101,נתוני_קווי_ביוב_אופקים-2983,6,,4.4,133.979,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7112,MH1997,MH1988,נתוני_קווי_ביוב_אופקים-2468,6,,4.41,24.944,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7114,MH749,MH4000,נתוני_קווי_ביוב_אופקים-7774,160,,4.41,-31768.243,Circle,0.013,(N/A),(N/A),3671,(N/A),(N/A),True,(N/A)
7118,MH2728,MH2702,נתוני_קווי_ביוב_אופקים-726,160,,4.42,65.607,Circle,0.013,(N/A),(N/A),167,(N/A),(N/A),True,(N/A)
7121,MH2768,MH2688,נתוני_קווי_ביוב_אופקים-3746,16,,4.42,232.975,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
7147,MH2155,MH2066,נתוני_קווי_ביוב_אופקים-2977,160,,3.61,238.335,Circle,0.013,(N/A),(N/A),318,(N/A),(N/A),True,(N/A)
7159,MH1896,MH1825,נתוני_קווי_ביוב_אופקים-2682,110,,2.9,186.011,Circle,0.013,(N/A),(N/A),103,(N/A),(N/A),True,(N/A)
7174,MH2566,MH2540,נתוני_קווי_ביוב_אופקים-2341,4,,2.07,101.645,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7176,MH2523,MH1678,נתוני_קווי_ביוב_אופקים-787,0,,4.54,1911.748,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7182,MH3817,MH3798,נתוני_קווי_ביוב_אופקים-3890,16,,4.55,25.511,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7185,MH2366,MH2338,נתוני_קווי_ביוב_אופקים-2217,6,,4.55,52.703,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7193,MH1988,MH1968,נתוני_קווי_ביוב_אופקים-2467,4,,3.7,56.754,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7207,MH2434,MH2408,נתוני_קווי_ביוב_אופקים-2866,160,,4.63,60.497,Circle,0.013,(N/A),(N/A),160,(N/A),(N/A),True,(N/A)
7221,MH2044,MH2034,נתוני_קווי_ביוב_אופקים-2005,6,,4.65,23.672,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7222,MH2044,MH2034,נתוני_קווי_ביוב_אופקים-2012,6,,4.65,23.672,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7223,MH2044,MH2034,נתוני_קווי_ביוב_אופקים-2403,6,,4.65,23.672,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7225,MH4392,MH4375,נתוני_קווי_ביוב_אופקים-4746,160,,4.1,29.298,Circle,0.013,(N/A),(N/A),111,(N/A),(N/A),True,(N/A)
7230,MH3632,MH3338,נתוני_קווי_ביוב_אופקים-3283,20,,4.66,460.807,Circle,0.013,(N/A),(N/A),2,(N/A),(N/A),True,(N/A)
7232,MH1788,MH1773,נתוני_קווי_ביוב_אופקים-2606,6,,4.66,53.656,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7242,MH948,MH1959,נתוני_קווי_ביוב_אופקים-3256,16,,4.69,-26065.638,Circle,0.013,(N/A),(N/A),7,(N/A),(N/A),True,(N/A)
7246,MH2270,MH2205,נתוני_קווי_ביוב_אופקים-2205,160,,2.16,245.396,Circle,0.013,(N/A),(N/A),323,(N/A),(N/A),True,(N/A)
7254,MH4245,MH4123,נתוני_קווי_ביוב_אופקים-2152,160,,4.75,143.197,Circle,0.013,(N/A),(N/A),246,(N/A),(N/A),True,(N/A)
7268,MH4015,MH3781,נתוני_קווי_ביוב_אופקים-3191,10,,4.39,293.687,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7272,MH1949,MH1869,נתוני_קווי_ביוב_אופקים-2675,110,,3.04,220.734,Circle,0.013,(N/A),(N/A),113,(N/A),(N/A),True,(N/A)
7273,MH2782,MH2658,נתוני_קווי_ביוב_אופקים-3848,16,,4.78,321.02,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
7274,MH2075,MH2063,נתוני_קווי_ביוב_אופקים-9403,200,,4.78,25.111,Circle,0.013,(N/A),(N/A),187,(N/A),(N/A),True,(N/A)
7275,MH2853,MH2791,נתוני_קווי_ביוב_אופקים-8770,200,,4.78,171.519,Circle,0.013,(N/A),(N/A),489,(N/A),(N/A),True,(N/A)
7291,MH2744,MH2746,נתוני_קווי_ביוב_אופקים-2038,160,,4.83,-6.21,Circle,0.013,(N/A),(N/A),51,(N/A),(N/A),True,(N/A)
7303,MH4962,MH4931,נתוני_קווי_ביוב_אופקים-3934,10,,4.86,33.517,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7310,MH3356,MH3101,נתוני_קווי_ביוב_אופקים-3554,110,,4.88,417.643,Circle,0.013,(N/A),(N/A),155,(N/A),(N/A),True,(N/A)
7315,MH2031,MH2020,נתוני_קווי_ביוב_אופקים-2934,160,,4.89,30.652,Circle,0.013,(N/A),(N/A),114,(N/A),(N/A),True,(N/A)
7332,MH1724,MH1791,נתוני_קווי_ביוב_אופקים-2585,8,,1.41,-625.986,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7339,MH2495,MH2303,נתוני_קווי_ביוב_אופקים-3075,160,,4.96,330.666,Circle,0.013,(N/A),(N/A),374,(N/A),(N/A),True,(N/A)
7348,MH5255,MH5239,נתוני_קווי_ביוב_אופקים-7511,200,,4.98,18.06,Circle,0.013,(N/A),(N/A),159,(N/A),(N/A),True,(N/A)
7349,MH2175,MH2151,נתוני_קווי_ביוב_אופקים-2270,160,,4.98,26.082,Circle,0.013,(N/A),(N/A),105,(N/A),(N/A),True,(N/A)
7359,MH2032,MH2004,נתוני_קווי_ביוב_אופקים-2413,6,,5.01,73.918,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7384,MH5229,MH5223,נתוני_קווי_ביוב_אופקים-4120,20,,5.06,10.476,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7396,MH1942,MH1922,נתוני_קווי_ביוב_אופקים-2431,6,,5.09,43.259,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7402,MH4694,MH4768,נתוני_קווי_ביוב_אופקים-8802,200,,5.09,-74.612,Circle,0.013,(N/A),(N/A),323,(N/A),(N/A),True,(N/A)
7403,MH1965,MH1869,נתוני_קווי_ביוב_אופקים-2677,110,,5.09,160.963,Circle,0.013,(N/A),(N/A),96,(N/A),(N/A),True,(N/A)
7412,MH4666,MH4617,נתוני_קווי_ביוב_אופקים-7247,200,,5.11,54.839,Circle,0.013,(N/A),(N/A),277,(N/A),(N/A),True,(N/A)
7419,MH751,MH2060,נתוני_קווי_ביוב_אופקים-2947,110,,3.02,-40871.627,Circle,0.013,(N/A),(N/A),1533,(N/A),(N/A),True,(N/A)
7421,MH2437,MH1494,נתוני_קווי_ביוב_אופקים-3146,0,,5.11,24795.756,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7425,MH3325,MH3223,נתוני_קווי_ביוב_אופקים-705,160,,5.13,156.012,Circle,0.013,(N/A),(N/A),257,(N/A),(N/A),True,(N/A)
7453,MH3629,MH1002,נתוני_קווי_ביוב_אופקים-9660,110,,5.21,26487.879,Circle,0.013,(N/A),(N/A),1234,(N/A),(N/A),True,(N/A)
7485,MH1794,MH1787,נתוני_קווי_ביוב_אופקים-2698,160,,5.29,18.895,Circle,0.013,(N/A),(N/A),90,(N/A),(N/A),True,(N/A)
7494,MH4006,MH3751,נתוני_קווי_ביוב_אופקים-9532,160,,5.31,269.408,Circle,0.013,(N/A),(N/A),338,(N/A),(N/A),True,(N/A)
7501,MH3511,MH3454,נתוני_קווי_ביוב_אופקים-708,200,,5.32,80.798,Circle,0.013,(N/A),(N/A),336,(N/A),(N/A),True,(N/A)
7519,MH2292,MH2283,נתוני_קווי_ביוב_אופקים-1373,160,,5.4,16.68,Circle,0.013,(N/A),(N/A),84,(N/A),(N/A),True,(N/A)
7520,MH3540,MH3447,נתוני_קווי_ביוב_אופקים-4256,16,,5.36,134.044,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
7524,MH861,MH2938,נתוני_קווי_ביוב_אופקים-1173,160,,4.88,-27089.495,Circle,0.013,(N/A),(N/A),3389,(N/A),(N/A),True,(N/A)
7529,MH733,MH3764,נתוני_קווי_ביוב_אופקים-2080,110,,5.8,-23949.999,Circle,0.013,(N/A),(N/A),1173,(N/A),(N/A),True,(N/A)
7532,MH1317,MH1060,נתוני_קווי_ביוב_אופקים-9675,0,,1.61,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7535,MH3435,MH3414,נתוני_קווי_ביוב_אופקים-2135,160,,5.4,22.228,Circle,0.013,(N/A),(N/A),97,(N/A),(N/A),True,(N/A)
7538,MH2764,MH2773,נתוני_קווי_ביוב_אופקים-9409,200,,5.41,-18.5,Circle,0.013,(N/A),(N/A),161,(N/A),(N/A),True,(N/A)
7548,MH1924,MH1878,נתוני_קווי_ביוב_אופקים-2650,4,,5.43,68.131,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7562,MH903,MH2041,נתוני_קווי_ביוב_אופקים-8926,0,,8.13,-15172.361,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7579,MH3904,MH3923,נתוני_קווי_ביוב_אופקים-2076,160,,5.48,-21.888,Circle,0.013,(N/A),(N/A),96,(N/A),(N/A),True,(N/A)
7584,MH4425,MH4155,נתוני_קווי_ביוב_אופקים-5778,16,,5.5,298.799,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
7603,MH5235,MH5215,נתוני_קווי_ביוב_אופקים-8739,200,,5.54,21.667,Circle,0.013,(N/A),(N/A),174,(N/A),(N/A),True,(N/A)
7607,MH4456,MH4435,נתוני_קווי_ביוב_אופקים-1446,160,,5.56,34.177,Circle,0.013,(N/A),(N/A),120,(N/A),(N/A),True,(N/A)
7622,MH5422,MH5406,נתוני_קווי_ביוב_אופקים-7702,200,,5.59,23.253,Circle,0.013,(N/A),(N/A),180,(N/A),(N/A),True,(N/A)
7629,MH4646,MH4626,נתוני_קווי_ביוב_אופקים-7389,200,,5.59,14.299,Circle,0.013,(N/A),(N/A),141,(N/A),(N/A),True,(N/A)
7680,MH2027,MH370,נתוני_קווי_ביוב_אופקים-810,0,,5.67,21726.275,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7699,MH3257,MH3187,נתוני_קווי_ביוב_אופקים-763,160,,5.71,98.019,Circle,0.013,(N/A),(N/A),204,(N/A),(N/A),True,(N/A)
7712,MH2016,MH1992,נתוני_קווי_ביוב_אופקים-2418,6,,5.73,54.069,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7713,MH2626,MH2424,נתוני_קווי_ביוב_אופקים-2214,6,,5.74,296.38,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7737,MH4525,MH4517,נתוני_קווי_ביוב_אופקים-7353,200,,5.77,10.404,Circle,0.013,(N/A),(N/A),120,(N/A),(N/A),True,(N/A)
7740,MH4685,MH4618,נתוני_קווי_ביוב_אופקים-8803,200,,5.77,60.645,Circle,0.013,(N/A),(N/A),291,(N/A),(N/A),True,(N/A)
7796,MH1089,MH1088,נתוני_קווי_ביוב_אופקים-10033,0,,5.84,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7805,MH4524,MH4529,נתוני_קווי_ביוב_אופקים-4025,20,,5.85,-1.88,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7821,MH1970,MH1923,נתוני_קווי_ביוב_אופקים-3786,16,,5.88,76.376,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7825,MH2582,MH2568,נתוני_קווי_ביוב_אופקים-3048,160,,5.89,16.988,Circle,0.013,(N/A),(N/A),85,(N/A),(N/A),True,(N/A)
7826,MH416,MH415,נתוני_קווי_ביוב_אופקים-4356,0,,5.89,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7856,MH783,MH785,נתוני_קווי_ביוב_אופקים-7866,0,,5.94,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7881,MH2727,MH2716,נתוני_קווי_ביוב_אופקים-720,315,,5.99,18.358,Circle,0.013,(N/A),(N/A),537,(N/A),(N/A),True,(N/A)
7892,MH4601,MH4590,נתוני_קווי_ביוב_אופקים-7779,200,,6.01,11.643,Circle,0.013,(N/A),(N/A),127,(N/A),(N/A),True,(N/A)
7893,MH4965,MH4953,נתוני_קווי_ביוב_אופקים-7435,200,,6.01,11.643,Circle,0.013,(N/A),(N/A),127,(N/A),(N/A),True,(N/A)
7903,MH1912,MH1810,נתוני_קווי_ביוב_אופקים-2747,6,,6.02,127.838,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7935,MH3372,MH3351,נתוני_קווי_ביוב_אופקים-1760,160,,6.08,16.456,Circle,0.013,(N/A),(N/A),84,(N/A),(N/A),True,(N/A)
7957,MH316,MH5256,נתוני_קווי_ביוב_אופקים-3523,0,,6.11,-24178.862,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7982,MH1456,MH1455,נתוני_קווי_ביוב_אופקים-5446,0,,6.14,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
7984,MH3216,MH3125,נתוני_קווי_ביוב_אופקים-760,160,,6.14,127.075,Circle,0.013,(N/A),(N/A),232,(N/A),(N/A),True,(N/A)
7998,MH2026,MH2036,נתוני_קווי_ביוב_אופקים-9397,200,,6.17,-16.211,Circle,0.013,(N/A),(N/A),150,(N/A),(N/A),True,(N/A)
8002,MH380,MH379,נתוני_קווי_ביוב_אופקים-4287,0,,6.17,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8006,MH3617,MH3518,נתוני_קווי_ביוב_אופקים-3900,16,,6.18,122.321,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8007,MH2205,MH2270,נתוני_קווי_ביוב_אופקים-2206,110,,2.16,-245.396,Circle,0.013,(N/A),(N/A),119,(N/A),(N/A),True,(N/A)
8016,MH2899,MH2811,נתוני_קווי_ביוב_אופקים-742,160,,6.2,179.032,Circle,0.013,(N/A),(N/A),276,(N/A),(N/A),True,(N/A)
8037,MH1797,MH1771,נתוני_קווי_ביוב_אופקים-2702,160,,6.24,59.322,Circle,0.013,(N/A),(N/A),159,(N/A),(N/A),True,(N/A)
8048,MH5095,MH5052,נתוני_קווי_ביוב_אופקים-3938,10,,6.25,41.442,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8069,MH1689,MH1642,נתוני_קווי_ביוב_אופקים-2668,6,,6.28,477.626,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8077,MH2036,MH2042,נתוני_קווי_ביוב_אופקים-9398,160,,6.3,-14.288,Circle,0.013,(N/A),(N/A),78,(N/A),(N/A),True,(N/A)
8085,MH1790,MH1754,נתוני_קווי_ביוב_אופקים-2521,6,,6.31,74.464,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8099,MH514,MH783,נתוני_קווי_ביוב_אופקים-7862,0,,6.33,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8116,MH5162,MH5154,נתוני_קווי_ביוב_אופקים-9275,250,,6.35,14.163,Circle,0.013,(N/A),(N/A),255,(N/A),(N/A),True,(N/A)
8198,MH3881,MH3828,נתוני_קווי_ביוב_אופקים-3568,0,,6.46,43.337,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8232,MH4237,MH4227,נתוני_קווי_ביוב_אופקים-3996,16,,6.51,12.284,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8236,MH3556,MH3545,נתוני_קווי_ביוב_אופקים-1741,160,,6.51,15.35,Circle,0.013,(N/A),(N/A),81,(N/A),(N/A),True,(N/A)
8239,MH3567,MH3433,נתוני_קווי_ביוב_אופקים-3881,16,,6.52,160.936,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
8255,MH2786,MH2787,נתוני_קווי_ביוב_אופקים-2035,110,,6.53,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8269,MH2834,MH2788,נתוני_קווי_ביוב_אופקים-3902,16,,6.55,88.825,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8316,MH2877,MH2807,נתוני_קווי_ביוב_אופקים-8771,200,,6.6,136.3,Circle,0.013,(N/A),(N/A),436,(N/A),(N/A),True,(N/A)
8325,MH1905,MH1825,נתוני_קווי_ביוב_אופקים-2688,110,,6.62,89.058,Circle,0.013,(N/A),(N/A),72,(N/A),(N/A),True,(N/A)
8332,MH5254,MH5228,נתוני_קווי_ביוב_אופקים-877,160,,6.64,21.094,Circle,0.013,(N/A),(N/A),95,(N/A),(N/A),True,(N/A)
8334,MH3858,MH3781,נתוני_קווי_ביוב_אופקים-3920,16,,6.64,61.759,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8352,MH1860,MH1795,נתוני_קווי_ביוב_אופקים-2536,6,,6.66,81.064,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8374,MH43,MH42,נתוני_קווי_ביוב_אופקים-87,0,,6.69,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8375,MH4382,MH4362,נתוני_קווי_ביוב_אופקים-3998,16,,6.69,22.428,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8386,MH4264,MH4093,נתוני_קווי_ביוב_אופקים-3566,16,,6.71,149.285,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
8412,MH2890,MH2827,נתוני_קווי_ביוב_אופקים-745,160,,6.75,111.149,Circle,0.013,(N/A),(N/A),217,(N/A),(N/A),True,(N/A)
8421,MH2319,MH2352,נתוני_קווי_ביוב_אופקים-8337,200,,6.76,-39.949,Circle,0.013,(N/A),(N/A),236,(N/A),(N/A),True,(N/A)
8423,MH2282,MH2275,נתוני_קווי_ביוב_אופקים-2247,160,,6.76,8.871,Circle,0.013,(N/A),(N/A),61,(N/A),(N/A),True,(N/A)
8442,MH3707,MH3696,נתוני_קווי_ביוב_אופקים-775,250,,6.8,7.357,Circle,0.013,(N/A),(N/A),184,(N/A),(N/A),True,(N/A)
8443,MH4309,MH4195,נתוני_קווי_ביוב_אופקים-3565,16,,10.7,59.086,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8459,MH3708,MH3634,נתוני_קווי_ביוב_אופקים-2085,160,,6.82,73.336,Circle,0.013,(N/A),(N/A),176,(N/A),(N/A),True,(N/A)
8462,MH4195,MH4185,נתוני_קווי_ביוב_אופקים-3518,20,,6.82,8.213,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8468,MH3373,MH3338,נתוני_קווי_ביוב_אופקים-3301,0,,6.84,26.328,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8480,MH3850,MH3756,נתוני_קווי_ביוב_אופקים-3961,16,,6.86,77.857,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8487,MH4619,MH4546,נתוני_קווי_ביוב_אופקים-9709,200,,6.87,62.557,Circle,0.013,(N/A),(N/A),295,(N/A),(N/A),True,(N/A)
8489,MH4596,MH4557,נתוני_קווי_ביוב_אופקים-3871,16,,6.88,34.618,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8492,MH1833,MH1738,נתוני_קווי_ביוב_אופקים-2561,6,,6.89,151.046,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8493,MH2856,MH2776,נתוני_קווי_ביוב_אופקים-739,160,,6.89,146.645,Circle,0.013,(N/A),(N/A),249,(N/A),(N/A),True,(N/A)
8503,MH2869,MH2827,נתוני_קווי_ביוב_אופקים-747,160,,6.91,72.311,Circle,0.013,(N/A),(N/A),175,(N/A),(N/A),True,(N/A)
8509,MH5027,MH4945,נתוני_קווי_ביוב_אופקים-5437,200,,6.93,63.523,Circle,0.013,(N/A),(N/A),298,(N/A),(N/A),True,(N/A)
8519,MH2112,MH288,נתוני_קווי_ביוב_אופקים-2280,8,,6.95,17850.286,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
8527,MH618,MH1179,נתוני_קווי_ביוב_אופקים-202,6,,6.96,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8528,MH79,MH81,נתוני_קווי_ביוב_אופקים-1112,0,,6.96,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8541,MH2301,MH2302,נתוני_קווי_ביוב_אופקים-3073,160,,6.97,0.0,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
8547,MH627,MH37,נתוני_קווי_ביוב_אופקים-5807,6,,6.98,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8565,MH4452,MH4426,נתוני_קווי_ביוב_אופקים-3869,16,,7.02,33.053,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8566,MH1537,MH1538,נתוני_קווי_ביוב_אופקים-5658,6,,7.02,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8570,MH492,MH230,נתוני_קווי_ביוב_אופקים-4500,160,,7.02,0.0,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
8575,MH4540,MH4506,נתוני_קווי_ביוב_אופקים-4000,16,,7.04,24.732,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8580,MH4188,MH4139,נתוני_קווי_ביוב_אופקים-3862,16,,7.05,39.581,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8584,MH4292,MH4371,נתוני_קווי_ביוב_אופקים-8825,200,,7.06,-62.359,Circle,0.013,(N/A),(N/A),295,(N/A),(N/A),True,(N/A)
8585,MH2938,MH2932,נתוני_קווי_ביוב_אופקים-4421,160,,7.06,9.912,Circle,0.013,(N/A),(N/A),65,(N/A),(N/A),True,(N/A)
8596,MH4170,MH4126,נתוני_קווי_ביוב_אופקים-3867,16,,7.09,36.546,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8603,MH1796,MH1781,נתוני_קווי_ביוב_אופקים-2612,6,,7.09,31.016,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8604,MH2924,MH2880,נתוני_קווי_ביוב_אופקים-748,200,,7.09,66.251,Circle,0.013,(N/A),(N/A),304,(N/A),(N/A),True,(N/A)
8607,MH1984,MH1954,נתוני_קווי_ביוב_אופקים-2482,6,,7.1,39.433,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8610,MH2783,MH2740,נתוני_קווי_ביוב_אופקים-722,160,,7.11,77.36,Circle,0.013,(N/A),(N/A),181,(N/A),(N/A),True,(N/A)
8619,MH669,MH668,נתוני_קווי_ביוב_אופקים-4586,6,,7.13,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8623,MH2666,MH2651,נתוני_קווי_ביוב_אופקים-8122,200,,7.14,23.806,Circle,0.013,(N/A),(N/A),182,(N/A),(N/A),True,(N/A)
8628,MH1411,MH1377,נתוני_קווי_ביוב_אופקים-4845,6,,7.15,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8630,MH3627,MH3466,נתוני_קווי_ביוב_אופקים-3799,16,,7.15,164.07,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
8634,MH4033,MH4008,נתוני_קווי_ביוב_אופקים-3888,16,,7.15,19.855,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8636,MH4069,MH4014,נתוני_קווי_ביוב_אופקים-3860,16,,7.16,46.655,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8641,MH3891,MH3768,נתוני_קווי_ביוב_אופקים-10660,200,,7.17,94.836,Circle,0.013,(N/A),(N/A),364,(N/A),(N/A),True,(N/A)
8643,MH2771,MH2716,נתוני_קווי_ביוב_אופקים-724,160,,7.18,100.267,Circle,0.013,(N/A),(N/A),206,(N/A),(N/A),True,(N/A)
8644,MH3916,MH3847,נתוני_קווי_ביוב_אופקים-3858,16,,7.18,53.475,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8672,MH1757,MH1753,נתוני_קווי_ביוב_אופקים-2708,6,,7.22,9.689,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8711,MH2117,MH2017,נתוני_קווי_ביוב_אופקים-2006,160,,7.29,144.095,Circle,0.013,(N/A),(N/A),247,(N/A),(N/A),True,(N/A)
8712,MH2117,MH2017,נתוני_קווי_ביוב_אופקים-2013,160,,7.29,144.095,Circle,0.013,(N/A),(N/A),247,(N/A),(N/A),True,(N/A)
8713,MH2117,MH2017,נתוני_קווי_ביוב_אופקים-2406,160,,7.29,144.095,Circle,0.013,(N/A),(N/A),247,(N/A),(N/A),True,(N/A)
8726,MH4173,MH4144,נתוני_קווי_ביוב_אופקים-7175,200,,7.31,25.982,Circle,0.013,(N/A),(N/A),190,(N/A),(N/A),True,(N/A)
8729,MH5406,MH5422,נתוני_קווי_ביוב_אופקים-429,160,,5.59,-23.253,Circle,0.013,(N/A),(N/A),99,(N/A),(N/A),True,(N/A)
8731,MH3736,MH3677,נתוני_קווי_ביוב_אופקים-5680,160,,7.32,45.055,Circle,0.013,(N/A),(N/A),138,(N/A),(N/A),True,(N/A)
8736,MH4458,MH4417,נתוני_קווי_ביוב_אופקים-8837,200,,7.33,47.729,Circle,0.013,(N/A),(N/A),258,(N/A),(N/A),True,(N/A)
8746,MH3462,MH3439,נתוני_קווי_ביוב_אופקים-1590,160,,7.36,23.088,Circle,0.013,(N/A),(N/A),99,(N/A),(N/A),True,(N/A)
8754,MH1575,MH1574,נתוני_קווי_ביוב_אופקים-5506,0,,7.38,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8758,MH1931,MH1899,נתוני_קווי_ביוב_אופקים-2489,6,,7.38,35.216,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
8791,MH4163,MH4118,נתוני_קווי_ביוב_אופקים-3873,0,,7.45,34.648,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
